r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,supp_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
135515.54823314,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.63180514,0.06000000,21113.00000000,25.92316247,201.44000000,1858.19520619,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1787.93557590,85445.75950491,1067.52516989,4801.00000000,2.00000000,2.00000000,0.00000738,1240769.91783211,0.00053816,0.00055930,80199.52480696,0.00001170,0.00093675,0.00020829,268.19033638
125591.52448702,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.00000000,0.06000000,31649.00000000,33.28381074,201.44000000,907.38871694,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1143.00000000,29904.34392157,961.98724616,3597.02429228,2.00000000,2.00000000,0.00000796,1346955.08565504,0.00110206,0.00087489,445704.82527094,0.00003344,0.00103951,0.00027801,171.45000000
116688.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.97651084,0.06000000,24342.00000000,22.71873534,201.44000000,2211.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1490.70077784,27122.10518591,1670.66598860,925.00000000,2.00000000,2.00000000,0.00000857,711293.73207310,0.00045228,0.00067083,404496.00000000,0.00003687,0.00059856,0.00108108,223.60511668
59243.62101978,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.00000000,0.06000000,20951.00000000,20.36846156,201.44000000,1226.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,2243.96732046,75876.21799231,609.13555790,978.98412249,2.00000000,2.00000000,0.00001688,780267.92667255,0.00081566,0.00044564,121801.00000000,0.00001318,0.00164167,0.00102147,336.59509807
77788.52467947,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.46850372,0.06000000,35840.00000000,29.89602556,201.44000000,1602.36235894,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1680.91159646,86573.99927219,1783.63223943,937.00000000,2.00000000,2.00000000,0.00001286,1328679.41468721,0.00062408,0.00059492,748.69868680,0.00001155,0.00056065,0.00106724,252.13673947
139047.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,4.54410757,0.06000000,25406.00000000,29.58532356,201.44000000,1643.82284973,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1612.00000000,58848.39383465,998.00000000,4117.73471209,2.00000000,2.00000000,0.00000719,633672.96170632,0.00060834,0.00062035,4736.58464512,0.00001699,0.00100200,0.00024285,241.80000000
69949.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,6.00000000,0.06000000,28815.00000000,32.00000000,201.44000000,1194.01117629,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1357.45995895,26582.46991188,4027.61745608,4990.00000000,2.00000000,2.00000000,0.00001430,877025.08625568,0.00083751,0.00073667,145152.48379077,0.00003762,0.00024829,0.00020040,203.61899384
59235.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,8.00000000,0.06000000,18688.00000000,28.53908104,201.44000000,1208.13268344,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1229.31477880,76621.40412568,997.00000000,3579.44800217,2.00000000,2.00000000,0.00001688,1091753.91118214,0.00082772,0.00081346,134591.62795696,0.00001305,0.00100301,0.00027937,184.39721682
62592.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,8.00000000,0.06000000,16892.00000000,36.29307389,201.44000000,1576.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1058.47360601,46409.87928722,1289.51271448,3854.00000000,2.00000000,2.00000000,0.00001598,1261115.94680845,0.00063452,0.00094476,1.00000000,0.00002155,0.00077549,0.00025947,158.77104090
105130.61664367,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,6.00000000,0.06000000,31198.00000000,34.12406102,201.44000000,1260.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1347.18728833,28138.49510415,2249.64023757,4754.68569730,2.00000000,2.00000000,0.00000951,911503.73999684,0.00079365,0.00074229,99225.00000000,0.00003554,0.00044452,0.00021032,202.07809325
129834.11175868,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.62606694,0.06000000,34168.00000000,26.16206572,201.44000000,2115.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1043.00000000,38475.00000000,657.00000000,2924.90794987,2.00000000,2.00000000,0.00000770,987812.71229410,0.00047281,0.00095877,291600.00000000,0.00002599,0.00152207,0.00034189,156.45000000
82218.90782897,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.29857780,0.06000000,24111.00000000,26.53754184,201.44000000,2163.44454947,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,907.62398652,74677.00000000,4990.42598398,3696.04464841,2.00000000,2.00000000,0.00001216,692223.77186659,0.00046223,0.00110178,346266.98780523,0.00001339,0.00020038,0.00027056,136.14359798
58436.19196857,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,22351.00000000,29.81606642,201.44000000,1217.58232565,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1495.00069654,93721.00000000,1718.00000000,784.28002925,2.00000000,2.00000000,0.00001711,1401009.19946159,0.00082130,0.00066890,127747.39394029,0.00001067,0.00058207,0.00127505,224.25010448
114635.29090485,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.13635632,0.06000000,19535.00000000,38.45008431,201.44000000,1182.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1020.00000000,80144.26120513,973.50493596,1431.20054382,2.00000000,2.00000000,0.00000872,838232.12399524,0.00084602,0.00098039,154449.00000000,0.00001248,0.00102722,0.00069871,153.00000000
132851.04473502,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,4.49628266,0.06000000,18203.00000000,23.95341346,201.44000000,2005.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1991.00000000,98438.74934592,1171.96050031,2331.48662649,2.00000000,2.00000000,0.00000753,552388.75692580,0.00049875,0.00050226,184900.00000000,0.00001016,0.00085327,0.00042891,298.65000000
106520.51688545,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.88886466,0.06000000,27970.00000000,29.65722310,201.44000000,2135.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1707.16222979,60197.55719621,4912.00000000,4079.48914819,2.00000000,2.00000000,0.00000939,1381005.79908637,0.00046838,0.00058577,313600.00000000,0.00001661,0.00020358,0.00024513,256.07433447
108613.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,4.00000000,0.06000000,19484.00000000,21.29779619,201.44000000,2004.06943337,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1642.00000000,20097.09439106,1773.89428865,1182.00000000,2.00000000,2.00000000,0.00000921,457964.24258959,0.00049898,0.00060901,184100.57865544,0.00004976,0.00056373,0.00084602,246.30000000
131375.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,4.00000000,0.06000000,21528.00000000,21.65321183,201.44000000,2025.71720978,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1488.00687363,79762.00000000,2978.80575708,557.30397962,2.00000000,2.00000000,0.00000761,462534.53497012,0.00049365,0.00067204,203146.00319119,0.00001254,0.00033571,0.00179435,223.20103104
86848.27927630,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,22546.00000000,24.97892514,201.44000000,2218.91018029,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1065.00000000,87558.00000000,1605.00000000,2935.09289990,2.00000000,2.00000000,0.00001151,1259838.93653870,0.00045067,0.00093897,414620.32027990,0.00001142,0.00062305,0.00034070,159.75000000
126290.08691903,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.00000000,0.06000000,34137.00000000,27.44556118,201.44000000,972.86504737,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1256.45398498,42828.56866008,2667.96221316,1247.78594767,2.00000000,2.00000000,0.00000792,666536.67724682,0.00102789,0.00079589,362566.50118467,0.00002335,0.00037482,0.00080142,188.46809775
72142.62394425,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,6.41318737,0.06000000,22140.00000000,32.73326210,201.44000000,2051.46085110,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1183.85920242,62819.54245878,2547.25977707,2111.90547272,2.00000000,2.00000000,0.00001386,950250.87881285,0.00048746,0.00084470,227014.94262641,0.00001592,0.00039258,0.00047351,177.57888036
74123.62356906,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.00000000,0.06000000,30067.00000000,29.53754598,201.44000000,1819.53803172,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1833.69886474,69436.11729323,3297.05375879,3393.61163684,2.00000000,2.00000000,0.00001349,975199.48906064,0.00054959,0.00054535,59798.84895631,0.00001440,0.00030330,0.00029467,275.05482971
78011.74709702,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.81664883,0.06000000,34216.00000000,40.00000000,201.44000000,1813.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1919.24910723,49971.83437033,4615.00000000,3338.00000000,2.00000000,2.00000000,0.00001282,1640476.55828967,0.00055157,0.00052104,56644.00000000,0.00002001,0.00021668,0.00029958,287.88736608
116020.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.23928317,0.06000000,32605.00000000,39.00000000,201.44000000,1807.10245314,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1251.00000000,56262.83969777,2354.00000000,2155.49573561,2.00000000,2.00000000,0.00000862,1191530.34568461,0.00055337,0.00079936,53871.54875285,0.00001777,0.00042481,0.00046393,187.65000000
97989.46558481,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,6.71692430,0.06000000,24684.00000000,38.59361478,201.44000000,1890.22241301,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1063.61317483,65192.18324142,860.36438490,1359.94502713,2.00000000,2.00000000,0.00001021,1098627.60384377,0.00052904,0.00094019,99365.16966469,0.00001534,0.00116230,0.00073532,159.54197622
90676.75098010,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.03013999,0.06000000,27979.00000000,26.00000000,201.44000000,1274.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,976.97408285,79773.45806352,1764.12539750,783.00000000,2.00000000,2.00000000,0.00001103,649134.75046977,0.00078493,0.00102357,90601.00000000,0.00001254,0.00056685,0.00127714,146.54611243
97886.07574303,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.76846811,0.06000000,23883.00000000,24.00000000,201.44000000,1430.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,2075.00000000,51613.20801297,1523.83929714,4930.47722320,2.00000000,2.00000000,0.00001022,463513.47948004,0.00069930,0.00048193,21025.00000000,0.00001937,0.00065624,0.00020282,311.25000000
76530.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.00000000,0.06000000,30151.00000000,31.62957826,201.44000000,1654.82363862,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1318.93957585,39376.97153945,1600.00000000,3902.18264725,2.00000000,2.00000000,0.00001307,725766.34216368,0.00060429,0.00075818,6371.81328243,0.00002540,0.00062500,0.00025627,197.84093638
124529.46542770,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.58507952,0.06000000,34806.00000000,33.64916961,201.44000000,1877.90120850,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,2206.98951006,56263.00000000,3189.90054131,3061.84252783,2.00000000,2.00000000,0.00000803,1142656.06048387,0.00053251,0.00045311,91749.14210870,0.00001777,0.00031349,0.00032660,331.04842651
81347.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,8.85147170,0.06000000,29592.00000000,32.56134843,201.44000000,1336.87876475,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1110.95741373,78297.00000000,947.82574810,2361.00000000,2.00000000,2.00000000,0.00001229,1307397.62875995,0.00074801,0.00090012,56701.72267462,0.00001277,0.00105505,0.00042355,166.64361206
86657.56037961,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,4.00000000,0.06000000,24532.00000000,35.06436923,201.44000000,1366.72918502,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1292.03443206,67811.00000000,534.00000000,940.00000000,2.00000000,2.00000000,0.00001154,617661.29614558,0.00073167,0.00077397,43376.73237428,0.00001475,0.00187266,0.00106383,193.80516481
116951.37603528,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.00000000,0.06000000,17143.00000000,27.23880408,201.44000000,1512.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1503.46257326,94514.29024929,4253.51827235,743.04697073,2.00000000,2.00000000,0.00000855,928927.11572035,0.00066138,0.00066513,3969.00000000,0.00001058,0.00023510,0.00134581,225.51938599
60063.29570905,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.74395722,0.06000000,25622.00000000,24.55388995,201.44000000,1214.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1062.67257780,59259.00000000,2286.32652461,1517.05787180,2.00000000,2.00000000,0.00001665,1215005.74167202,0.00082372,0.00094102,130321.00000000,0.00001688,0.00043738,0.00065917,159.40088667
109086.05072300,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.54990331,0.06000000,32991.00000000,30.33780894,201.44000000,1768.07244926,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1728.84866413,20220.41697036,581.00000000,1898.20598732,2.00000000,2.00000000,0.00000917,785681.85377660,0.00056559,0.00057842,37276.97066239,0.00004945,0.00172117,0.00052681,259.32729962
96160.77086203,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.93251862,0.06000000,25591.00000000,26.13489812,201.44000000,1245.92799733,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1537.98803589,47645.00000000,2049.00000000,2568.79624883,2.00000000,2.00000000,0.00001040,767966.67666973,0.00080261,0.00065020,108288.38294104,0.00002099,0.00048804,0.00038929,230.69820538
78074.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.00000000,0.06000000,27442.00000000,37.00000000,201.44000000,1171.67893440,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1529.00000000,61574.00000000,2468.71304437,4250.00000000,2.00000000,2.00000000,0.00001281,797373.53533366,0.00085348,0.00065402,162667.88195538,0.00001624,0.00040507,0.00023529,229.35000000
74274.26504099,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,4.66381476,0.06000000,23196.00000000,21.00000000,201.44000000,1342.06608463,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,2154.13420544,45873.13069648,1552.25528953,2455.00000000,2.00000000,2.00000000,0.00001346,529472.79166696,0.00074512,0.00046422,54258.20893186,0.00002180,0.00064422,0.00040733,323.12013082
115138.38430196,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,6.99841437,0.06000000,32238.00000000,36.16855140,201.44000000,1729.91770669,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1877.19701496,74702.25490132,2275.00000000,1976.55021572,2.00000000,2.00000000,0.00000869,1100953.81565256,0.00057806,0.00053271,23999.49584697,0.00001339,0.00043956,0.00050593,281.57955224
130278.75903419,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.73908020,0.06000000,31485.00000000,26.79268305,201.44000000,1513.17912793,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1472.10940908,68680.22902546,2080.65504702,520.09040442,2.00000000,2.00000000,0.00000768,1016880.33750479,0.00066086,0.00067930,3821.82022407,0.00001456,0.00048062,0.00192274,220.81641136
111856.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.00000000,0.06000000,22343.00000000,32.00000000,201.44000000,2099.01769170,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1121.15848459,66547.20361365,4031.00000000,3992.84077496,2.00000000,2.00000000,0.00000894,730854.23854640,0.00047641,0.00089193,274594.54121667,0.00001503,0.00024808,0.00025045,168.17377269
145421.14574938,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,9.00000000,0.06000000,25613.00000000,33.98607354,201.44000000,1749.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1344.00000000,59838.13408330,2186.42323461,3710.00000000,2.00000000,2.00000000,0.00000688,1363935.65878070,0.00057176,0.00074405,30276.00000000,0.00001671,0.00045737,0.00026954,201.60000000
94486.35006865,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,6.43462157,0.06000000,32641.00000000,37.00000000,201.44000000,1866.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,1946.75683981,86698.78530234,950.46033032,4832.00000000,2.00000000,2.00000000,0.00001058,1026159.39022862,0.00053591,0.00051367,84681.00000000,0.00001153,0.00105212,0.00020695,292.01352597
68441.84278975,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,5.93888660,0.06000000,18931.00000000,23.14813544,201.44000000,1578.00000000,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,2000.37808208,99370.00000000,3540.00000000,3625.09860457,2.00000000,2.00000000,0.00001461,714801.44256020,0.00063371,0.00049991,9.00000000,0.00001006,0.00028249,0.00027585,300.05671231
137535.14710852,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,7.68513697,0.06000000,23644.00000000,35.70842293,201.44000000,1950.56352083,675.00000000,6.00000000,6.00000000,4.50000000,900.00000000,2117.00000000,54121.82996900,3447.70933304,3386.89584810,2.00000000,2.00000000,0.00000727,1199733.51921978,0.00051267,0.00047237,141047.95817688,0.00001848,0.00029005,0.00029526,317.55000000
