r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
98976.28935,10000,6,6,4.5,26305.14,5.67504444,0.06,17840,27.25549669,201.44,1208.87033,675,6,6,4.5,900,1157.698811,30758.73562,2549.499454,3864,2,2,1.01034E-05,753377.2575,0.000827219,366.1296704,3.25111E-05,0.000392234,0.000258799,173.6548216
94538,10000,6,6,4.5,26305.14,7,0.06,31456,29.86951612,201.44,1399.054711,675,6,6,4.5,900,2167,66682.69757,2744.021592,1484,2,2,1.05778E-05,981760.8983,0.000714768,175.945289,1.49964E-05,0.000364429,0.000673854,520.08
118435,10000,6,6,4.5,26305.14,10,0.06,33987,25.49273744,201.44,2003.95888,675,6,6,4.5,900,1809,23821.8232,4624,3922.417706,2,2,8.44345E-06,1275324.381,0.000499012,-428.9588801,4.19783E-05,0.000216263,0.000254945,379.89
117921,10000,6,6,4.5,26305.14,9.841897889,0.06,25950,35.54082625,201.44,973.6904805,675,6,6,4.5,900,1249,44924,1615.275385,2421.395369,2,2,8.48025E-06,1532096.588,0.00102702,601.3095195,2.22598E-05,0.000619089,0.000412985,337.23
81231,10000,6,6,4.5,26305.14,10,0.06,20061,39.91418202,201.44,1732.220602,675,6,6,4.5,900,1975.351302,31088,1806,2721,2,2,1.23106E-05,1668964.576,0.000577294,-157.2206018,3.21668E-05,0.00055371,0.000367512,474.0843124
60230.13252,10000,6,6,4.5,26305.14,5.314962707,0.06,21009,34,201.44,1966,675,6,6,4.5,900,1163,35971.09416,3690,4479.424293,2,2,1.6603E-05,805672.1481,0.000508647,-391,2.78001E-05,0.000271003,0.000223243,290.75
109729.3445,10000,6,6,4.5,26305.14,9.537467586,0.06,27863,30.43153631,201.44,1979,675,6,6,4.5,900,1310.944325,93009.20467,3405.392046,1357,2,2,9.11333E-06,1352689.691,0.000505306,-404,1.07516E-05,0.000293652,0.00073692,249.0794218
89127.59647,10000,6,6,4.5,26305.14,6.398626827,0.06,19862,29,201.44,1415.668668,675,6,6,4.5,900,1297.344309,59024.6073,2967,1411.037003,2,2,1.12199E-05,881650.3006,0.00070638,159.3313321,1.69421E-05,0.000337041,0.000708699,285.4157479
60428.92448,10000,6,6,4.5,26305.14,6.530637727,0.06,21549,22.42178545,201.44,1119,675,6,6,4.5,900,2139.222916,44837.66019,4068.473951,3574,2,2,1.65484E-05,771131.5765,0.000893655,456,2.23027E-05,0.000245792,0.000279799,577.5901873
107657,10000,6,6,4.5,26305.14,10,0.06,30415,38.78249989,201.44,2082,675,6,6,4.5,900,1993.619238,65956.98975,865,3515.794478,2,2,9.28876E-06,1640409.435,0.000480307,-507,1.51614E-05,0.001156069,0.000284431,598.0857713
68599.93141,10000,6,6,4.5,26305.14,7.426267611,0.06,26440,33.49467902,201.44,1108.553035,675,6,6,4.5,900,1391.848331,34089.32092,1875.660016,2195.377533,2,2,1.45773E-05,1115647.165,0.000902077,466.4469647,2.93347E-05,0.000533146,0.000455503,361.880566
63255.11322,10000,6,6,4.5,26305.14,9,0.06,33476,24.64638838,201.44,1999,675,6,6,4.5,900,1512.29207,72990.27891,4547.614436,2855.025102,2,2,1.5809E-05,1124773.98,0.00050025,-424,1.37005E-05,0.000219896,0.00035026,302.458414
134420,10000,6,6,4.5,26305.14,3,0.06,18767,34.49175377,201.44,1117,675,6,6,4.5,900,1649,45343.91435,3932.756047,2104.896729,2,2,7.43937E-06,458692.0358,0.000895255,458,2.20537E-05,0.000254275,0.000475083,428.74
86013.26488,10000,6,6,4.5,26305.14,6.906608323,0.06,23036,28.13040472,201.44,1089.176044,675,6,6,4.5,900,1209.904523,96048,3406,3514.423954,2,2,1.16261E-05,934417.9974,0.000918125,485.823956,1.04115E-05,0.0002936,0.000284542,205.6837689
122235.4917,10000,6,6,4.5,26305.14,6.669588115,0.06,29572,38,201.44,2019.256482,675,6,6,4.5,900,1832.693271,22401.58224,4179.286159,2351.115104,2,2,8.18093E-06,1080786.599,0.000495232,-444.2564819,4.46397E-05,0.000239275,0.00042533,513.154116
106862.2124,10000,6,6,4.5,26305.14,4,0.06,27175,22.32740939,201.44,2230,675,6,6,4.5,900,2054,74349.91681,893.1876932,2147.292259,2,2,9.35784E-06,471122.4192,0.00044843,-655,1.34499E-05,0.001119586,0.000465703,575.12
81562.40091,10000,6,6,4.5,26305.14,7,0.06,19318,33,201.44,1362.655708,675,6,6,4.5,900,2086.666244,56725.61678,3670.998375,1481.871694,2,2,1.22606E-05,1042262.668,0.000733861,212.3442916,1.76287E-05,0.000272405,0.000674822,625.9998732
67539.34564,10000,6,6,4.5,26305.14,5.222225747,0.06,17092,35.33032327,201.44,2054,675,6,6,4.5,900,1309,71546.30221,1142.447007,1492.762834,2,2,1.48062E-05,810055.8952,0.000486855,-479,1.3977E-05,0.000875314,0.000669899,340.34
137820,10000,6,6,4.5,26305.14,10,0.06,28145,20.45202149,201.44,1545.423068,675,6,6,4.5,900,1160,41072,4124.074621,1491,2,2,7.25584E-06,1117409.921,0.000647072,29.57693195,2.43475E-05,0.000242479,0.000670691,266.8
87446.72018,10000,6,6,4.5,26305.14,9.639096299,0.06,31464,29.29920004,201.44,1291.962061,675,6,6,4.5,900,1942,86056,2403.493602,4481.064127,2,2,1.14355E-05,1336351.038,0.000774017,283.0379386,1.16203E-05,0.000416061,0.000223161,543.76
91489.6885,10000,6,6,4.5,26305.14,3.70293723,0.06,16917,37.82957461,201.44,2130,675,6,6,4.5,900,1494.651507,87008.1195,2141,3872.6117,2,2,1.09302E-05,598433.6466,0.000469484,-555,1.14932E-05,0.000467071,0.000258224,239.1442411
88063.39935,10000,6,6,4.5,26305.14,3,0.06,20179,24.45091213,201.44,1770.728653,675,6,6,4.5,900,963.2233372,44815.21788,2977.641676,935.9784748,2,2,1.13555E-05,373137.6502,0.000564739,-195.7286533,2.23138E-05,0.000335836,0.001068401,221.5413676
116514.6668,10000,6,6,4.5,26305.14,6,0.06,28292,26.3444258,201.44,2062,675,6,6,4.5,900,1912.799905,43690.50107,2333.141249,1724.074999,2,2,8.58261E-06,780432.3647,0.000484966,-487,2.28883E-05,0.000428607,0.000580021,325.1759839
134735.9191,10000,6,6,4.5,26305.14,9,0.06,24258,25.7028932,201.44,2010.559696,675,6,6,4.5,900,1981,71823,1695,4714.645581,2,2,7.42193E-06,1153459.885,0.000497374,-435.559696,1.39231E-05,0.000589971,0.000212105,297.15
83594.85844,10000,6,6,4.5,26305.14,3,0.06,28717,39,201.44,2005.57405,675,6,6,4.5,900,1616.226165,64991.45045,3687.956185,2283.923376,2,2,1.19625E-05,493776.9327,0.00049861,-430.5740497,1.53866E-05,0.000271153,0.000437843,323.2452331
138085.889,10000,6,6,4.5,26305.14,3,0.06,25903,22,201.44,2150.625101,675,6,6,4.5,900,2049.590218,76673,1705.387838,4475,2,2,7.24187E-06,350223.7887,0.000464981,-575.6251005,1.30424E-05,0.000586377,0.000223464,327.9344348
130624.0761,10000,6,6,4.5,26305.14,5.4752886,0.06,17043,34.80203188,201.44,2097,675,6,6,4.5,900,1210.975874,49593.50266,1728,2006.476743,2,2,7.65556E-06,841667.4939,0.000476872,-522,2.01639E-05,0.000578704,0.000498386,266.4146924
112952,10000,6,6,4.5,26305.14,5.17443213,0.06,16877,35.51570061,201.44,2209,675,6,6,4.5,900,1324.276997,61725.88201,2334.746815,4241.028112,2,2,8.85332E-06,805166.5151,0.000452694,-634,1.62007E-05,0.000428312,0.000235792,317.8264792
61756,10000,6,6,4.5,26305.14,7,0.06,32270,20.51698051,201.44,1448.57457,675,6,6,4.5,900,2149,82761.91851,1871.401833,3709,2,2,1.61928E-05,783676.6125,0.000690334,126.42543,1.20829E-05,0.000534359,0.000269614,322.35
137173,10000,6,6,4.5,26305.14,5.074812541,0.06,16552,30.54492007,201.44,945,675,6,6,4.5,900,1241.530152,55053.6796,2907,3420.348975,2,2,7.29006E-06,721363.5249,0.001058201,630,1.81641E-05,0.000343997,0.000292368,360.0437442
88018.78386,10000,6,6,4.5,26305.14,9,0.06,20058,36,201.44,1766,675,6,6,4.5,900,1800.203037,59128.89796,3715,4050.842574,2,2,1.13612E-05,1411870.255,0.000566251,-191,1.69122E-05,0.000269179,0.000246862,414.0466985
83387.64846,10000,6,6,4.5,26305.14,3,0.06,28112,36.33395601,201.44,1480.210751,675,6,6,4.5,900,2035.042566,93820,2387.36267,2108.541305,2,2,1.19922E-05,473238.0378,0.000675579,94.78924897,1.06587E-05,0.000418872,0.000474262,427.3589388
104123.5993,10000,6,6,4.5,26305.14,8.721231604,0.06,35222,38,201.44,1016.908774,675,6,6,4.5,900,2106.846963,86089.20758,3085.760282,4887.97435,2,2,9.60397E-06,1413249.227,0.000983372,558.0912264,1.16159E-05,0.000324069,0.000204584,400.3009229
73549,10000,6,6,4.5,26305.14,3,0.06,18835,38,201.44,1053.494071,675,6,6,4.5,900,1549,21779.622,1263.721278,1766.563023,2,2,1.35964E-05,486140.9343,0.000949222,521.5059291,4.59145E-05,0.000791314,0.000566071,309.8
62669.25134,10000,6,6,4.5,26305.14,7.639823399,0.06,24116,24.51659764,201.44,2032.834605,675,6,6,4.5,900,1805.059699,87202.59179,1242.384415,2337,2,2,1.59568E-05,951766.0692,0.000491924,-457.8346055,1.14675E-05,0.000804904,0.000427899,397.1131338
65234.30652,10000,6,6,4.5,26305.14,3.487532147,0.06,21836,34.39170227,201.44,1494.220466,675,6,6,4.5,900,2058,88735.07282,2127.26079,2792.964403,2,2,1.53294E-05,532305.8041,0.000669245,80.77953406,1.12695E-05,0.000470088,0.000358043,535.08
126557.7487,10000,6,6,4.5,26305.14,6.366200454,0.06,29872,40,201.44,902,675,6,6,4.5,900,1304.449998,65598,1677,4554.011403,2,2,7.90153E-06,1063866.375,0.001108647,673,1.52444E-05,0.000596303,0.000219587,195.6674997
102984.1931,10000,6,6,4.5,26305.14,6,0.06,29239,30.37729346,201.44,2052.901987,675,6,6,4.5,900,1366.11629,40777.17174,4678.01331,2490.23391,2,2,9.71023E-06,850063.7078,0.000487115,-477.9019868,2.45235E-05,0.000213766,0.000401569,327.8679097
66297,10000,6,6,4.5,26305.14,4.682943986,0.06,31087,24.09272477,201.44,1792.892166,675,6,6,4.5,900,2157,23744.86798,2928.761304,4885,2,2,1.50836E-05,577326.2352,0.000557758,-217.8921658,4.21144E-05,0.000341441,0.000204708,323.55
107288.6101,10000,6,6,4.5,26305.14,6.953653364,0.06,25067,27.15613162,201.44,1945,675,6,6,4.5,900,2110,88075.37365,4404.507882,3649.50425,2,2,9.32065E-06,921095.2849,0.000514139,-370,1.13539E-05,0.00022704,0.00027401,506.4
109045.1829,10000,6,6,4.5,26305.14,4.260576297,0.06,16908,30.5279133,201.44,1758,675,6,6,4.5,900,1045.360011,65097.32459,1833.44178,1101,2,2,9.17051E-06,605420.8832,0.000568828,-183,1.53616E-05,0.000545422,0.000908265,271.793603
99606.37693,10000,6,6,4.5,26305.14,9,0.06,27749,30.82931965,201.44,1269.237076,675,6,6,4.5,900,1048.131139,87091.51128,1777.920447,2317.332082,2,2,1.00395E-05,1286446.271,0.000787875,305.7629244,1.14822E-05,0.000562455,0.000431531,199.1449165
101067.7652,10000,6,6,4.5,26305.14,7.676365912,0.06,34937,26.6897417,201.44,2224.248951,675,6,6,4.5,900,1354.558415,65397.90346,4101.72939,3530.255687,2,2,9.89435E-06,1006312.968,0.00044959,-649.2489509,1.5291E-05,0.0002438,0.000283266,203.1837623
65146,10000,6,6,4.5,26305.14,8.042690139,0.06,18174,33.15098756,201.44,2125.249586,675,6,6,4.5,900,1622.294749,20640.62369,4952.209327,1233.860023,2,2,1.53501E-05,1200798.116,0.000470533,-550.2495856,4.84481E-05,0.00020193,0.000810465,389.3507398
91173.55976,10000,6,6,4.5,26305.14,9.987984887,0.06,23909,26,201.44,1331.844379,675,6,6,4.5,900,1617,72483,2936,2842.932145,2,2,1.09681E-05,1288939.889,0.000750838,243.1556207,1.37963E-05,0.000340599,0.00035175,355.74
84163.69888,10000,6,6,4.5,26305.14,4.856038262,0.06,24053,35,201.44,1585,675,6,6,4.5,900,1463.058893,62534.30849,2887.56361,2738.861115,2,2,1.18816E-05,749020.502,0.000630915,-10,1.59912E-05,0.000346313,0.000365115,277.9811897
74947.25246,10000,6,6,4.5,26305.14,7.452911503,0.06,28396,34.14850008,201.44,989.0745997,675,6,6,4.5,900,2083.460584,41618,2442,3589,2,2,1.33427E-05,1132712.577,0.001011046,585.9254003,2.40281E-05,0.0004095,0.000278629,395.857511
107550.0032,10000,6,6,4.5,26305.14,6.190985885,0.06,21471,29.3627094,201.44,2188.638338,675,6,6,4.5,900,1432.049062,98292.64707,3247,3575,2,2,9.298E-06,859425.5657,0.000456905,-613.638338,1.01737E-05,0.000307977,0.00027972,386.6532468
88667,10000,6,6,4.5,26305.14,3,0.06,20918,24,201.44,1394.721144,675,6,6,4.5,900,1442.054769,64732,2871,551,2,2,1.12782E-05,368993.5531,0.000716989,180.2788556,1.54483E-05,0.000348311,0.001814882,403.7753353
109064.9012,10000,6,6,4.5,26305.14,7.566284272,0.06,19081,37,201.44,1848.206794,675,6,6,4.5,900,1225,83634.41117,1410,1392,2,2,9.16885E-06,1206630.968,0.000541065,-273.2067944,1.19568E-05,0.00070922,0.000718391,281.75
118722.3986,10000,6,6,4.5,26305.14,4.693369155,0.06,36015,30.03235587,201.44,1206.541604,675,6,6,4.5,900,2008.945849,33589.73791,4582.103449,2475.832346,2,2,8.42301E-06,660403.1473,0.000828815,368.458396,2.9771E-05,0.00021824,0.000403905,522.3259208
89881.64466,10000,6,6,4.5,26305.14,9.406983137,0.06,19481,36,201.44,1706.059206,675,6,6,4.5,900,1628.279006,97049,4579.668002,3547.25014,2,2,1.11257E-05,1475715.519,0.000586146,-131.059206,1.03041E-05,0.000218356,0.000281909,341.9385913
88815.85164,10000,6,6,4.5,26305.14,6.889771283,0.06,35495,24.48775659,201.44,2105.857286,675,6,6,4.5,900,2218,36232.64371,4433.680443,1910.180912,2,2,1.12593E-05,857718.9071,0.000474866,-530.8572861,2.75994E-05,0.000225546,0.000523511,465.78
126787,10000,6,6,4.5,26305.14,7.214535563,0.06,26366,23.2809003,201.44,1909,675,6,6,4.5,900,1355.48827,64118.62474,1784,4210,2,2,7.88724E-06,871322.6824,0.000523834,-334,1.55961E-05,0.000560538,0.00023753,379.5367155
133620.5714,10000,6,6,4.5,26305.14,6.418643571,0.06,31428,35.99452254,201.44,1206,675,6,6,4.5,900,1904,41249.00001,3109,4586,2,2,7.48388E-06,1006829.4,0.000829187,369,2.4243E-05,0.000321647,0.000218055,552.16
108085,10000,6,6,4.5,26305.14,3.511299458,0.06,19969,35.34124625,201.44,1229,675,6,6,4.5,900,1422.65604,29764.81497,2976.648575,4198,2,2,9.25198E-06,544763.2023,0.00081367,346,3.35967E-05,0.000335948,0.000238209,284.531208
119183.1636,10000,6,6,4.5,26305.14,6.139465356,0.06,19415,30.17181862,201.44,1580.721455,675,6,6,4.5,900,1768.104552,94295.88456,4053.481259,3615.451437,2,2,8.39045E-06,866287.8526,0.000632623,-5.7214546,1.06049E-05,0.000246702,0.000276591,512.7503201
114481.8254,10000,6,6,4.5,26305.14,4.717215072,0.06,31939,28.07151529,201.44,1141.756814,675,6,6,4.5,900,975.9476571,77712.30201,3879.498183,1704,2,2,8.73501E-06,637405.7397,0.000875843,433.243186,1.2868E-05,0.000257765,0.000586854,292.7842971
77101.33271,10000,6,6,4.5,26305.14,7.135924499,0.06,21467,28.48222552,201.44,2040.63353,675,6,6,4.5,900,1127.477284,20796.70445,2559,1693.996271,2,2,1.29699E-05,972669.6783,0.000490044,-465.6335298,4.80845E-05,0.000390778,0.00059032,169.1215927
103518,10000,6,6,4.5,26305.14,4.885826043,0.06,30611,36.27249909,201.44,1086,675,6,6,4.5,900,1578.188065,82113.00475,2484.368923,2156.887925,2,2,9.66016E-06,769937.1336,0.00092081,489,1.21783E-05,0.000402517,0.000463631,315.6376129
75965.20677,10000,6,6,4.5,26305.14,3.356232854,0.06,27674,21.68902034,201.44,1391.406968,675,6,6,4.5,900,1347.234697,51099,2739,3706.03269,2,2,1.31639E-05,388478.3538,0.000718697,183.5930325,1.95699E-05,0.000365097,0.00026983,390.6980623
86642.03048,10000,6,6,4.5,26305.14,6,0.06,17795,37.17903762,201.44,2088.513606,675,6,6,4.5,900,1994,84272,1870,4352.4639,2,2,1.15417E-05,959623.5897,0.000478809,-513.5136061,1.18663E-05,0.000534759,0.000229755,558.32
145262.2345,10000,6,6,4.5,26305.14,3.807964944,0.06,28693,35.66161093,201.44,1451.500991,675,6,6,4.5,900,1716.624653,40730.11418,699,2895.223735,2,2,6.8841E-06,593997.0591,0.000688942,123.4990093,2.45519E-05,0.001430615,0.000345396,257.4936979
85040,10000,6,6,4.5,26305.14,10,0.06,27906,28,201.44,2157.58558,675,6,6,4.5,900,1487.735265,68846.88348,967,1923.356655,2,2,1.17592E-05,1349166.65,0.000463481,-582.5855804,1.4525E-05,0.001034126,0.000519924,223.1602898
116182.4434,10000,6,6,4.5,26305.14,5.502787364,0.06,22950,25,201.44,1413.716414,675,6,6,4.5,900,1162,50385.12325,3076,3320,2,2,8.60715E-06,693613.4646,0.000707355,161.2835857,1.98471E-05,0.000325098,0.000301205,197.54
119989,10000,6,6,4.5,26305.14,6.667879993,0.06,17924,31,201.44,1146.141827,675,6,6,4.5,900,1450.733745,94363,1993,3429,2,2,8.3341E-06,956259.0754,0.000872492,428.8581732,1.05974E-05,0.000501756,0.00029163,290.1467489
91448.81956,10000,6,6,4.5,26305.14,6,0.06,26896,34,201.44,1607.044498,675,6,6,4.5,900,1915.078737,32691.94791,700,4748.672156,2,2,1.09351E-05,909513.9807,0.00062226,-32.04449837,3.05886E-05,0.001428571,0.000210585,287.2618106
116392,10000,6,6,4.5,26305.14,3,0.06,32301,27.30669477,201.44,1418,675,6,6,4.5,900,1336.430778,63075.79484,3107,1561,2,2,8.59166E-06,398706.6827,0.000705219,157,1.58539E-05,0.000321854,0.000640615,227.1932323
111095,10000,6,6,4.5,26305.14,6.04856672,0.06,21880,20.44335593,201.44,1801.273031,675,6,6,4.5,900,1746.858582,32399.87368,3328,786.8782686,2,2,9.00131E-06,675701.0104,0.000555163,-226.2730308,3.08643E-05,0.000300481,0.001270845,384.3088881
100930,10000,6,6,4.5,26305.14,6.281931582,0.06,19986,34.82520573,201.44,1761.982409,675,6,6,4.5,900,1192.289397,62199.32563,2818,994,2,2,9.90786E-06,966051.3132,0.000567543,-186.9824087,1.60773E-05,0.000354862,0.001006036,214.6120915
111482.1125,10000,6,6,4.5,26305.14,7,0.06,30218,28.04176768,201.44,907,675,6,6,4.5,900,1597.472599,77538.00587,3551.275043,1082.058472,2,2,8.97005E-06,945261.6767,0.001102536,668,1.28969E-05,0.000281589,0.000924164,271.5703418
129427.8722,10000,6,6,4.5,26305.14,5.466752408,0.06,34059,33.40774806,201.44,2120,675,6,6,4.5,900,1964.775533,41167,4665,2536.81765,2,2,7.72631E-06,819989.9029,0.000471698,-545,2.42913E-05,0.000214362,0.000394195,412.602862
124046.2464,10000,6,6,4.5,26305.14,8.372774681,0.06,19132,31.72304537,201.44,1557.348475,675,6,6,4.5,900,1977.895874,93580.97838,4624,3223.600844,2,2,8.06151E-06,1217489.168,0.000642117,17.65152492,1.06859E-05,0.000216263,0.000310212,356.0212574
130914,10000,6,6,4.5,26305.14,5.766086684,0.06,17949,23.89666875,201.44,1835.661803,675,6,6,4.5,900,1757.093655,52288.03842,4933.616772,1741,2,2,7.6386E-06,707382.585,0.000544763,-260.6618028,1.91248E-05,0.000202691,0.000574383,316.2768579
68264,10000,6,6,4.5,26305.14,6.944843873,0.06,26281,25.25139719,201.44,2035,675,6,6,4.5,900,1368,76927,4993.784858,2567.212347,2,2,1.4649E-05,880652.3805,0.0004914,-460,1.29993E-05,0.000200249,0.000389528,246.24
63369.93921,10000,6,6,4.5,26305.14,6,0.06,30632,39,201.44,1641,675,6,6,4.5,900,2065.706644,42634.47698,3601.440106,4081.278593,2,2,1.57804E-05,987553.8655,0.000609385,-66,2.34552E-05,0.000277667,0.000245021,454.4554616
81114,10000,6,6,4.5,26305.14,8.559603974,0.06,25729,33.78454812,201.44,945.2130785,675,6,6,4.5,900,1245,99197.36119,615.2648731,4576,2,2,1.23283E-05,1292573.712,0.001057963,629.7869215,1.00809E-05,0.001625316,0.000218531,286.35
75500,10000,6,6,4.5,26305.14,5.555137092,0.06,31537,25,201.44,1010.816329,675,6,6,4.5,900,1967.420525,74125.46759,4735,2040,2,2,1.3245E-05,700212.0253,0.000989299,564.1836708,1.34906E-05,0.000211193,0.000490196,590.2261574
63918.50738,10000,6,6,4.5,26305.14,3.646290238,0.06,27141,32.34062892,201.44,1637.592646,675,6,6,4.5,900,2120.826934,42890.85134,3018.545554,3704.725154,2,2,1.56449E-05,536378.1649,0.000610652,-62.59264609,2.3315E-05,0.000331285,0.000269926,318.1240401
90433,10000,6,6,4.5,26305.14,3,0.06,34770,30.4851957,201.44,1080.91763,675,6,6,4.5,900,1138.166095,96191,4787.132497,3764.683135,2,2,1.10579E-05,425937.0569,0.00092514,494.0823703,1.0396E-05,0.000208893,0.000265627,295.9231847
86613.27782,10000,6,6,4.5,26305.14,4.867735947,0.06,18707,34.62771062,201.44,1847.472416,675,6,6,4.5,900,2226.562075,24029.14943,4986.248006,4150.331046,2,2,1.15456E-05,746022.7268,0.00054128,-272.4724161,4.16161E-05,0.000200552,0.000240945,601.1717602
111778,10000,6,6,4.5,26305.14,6.733531164,0.06,24654,28.5295869,201.44,2133,675,6,6,4.5,900,915.0150491,57447.4918,4591.418025,3355,2,2,8.9463E-06,918736.4417,0.000468823,-558,1.74072E-05,0.000217798,0.000298063,210.4534613
123271,10000,6,6,4.5,26305.14,6.607117254,0.06,20178,32,201.44,1957,675,6,6,4.5,900,2136.205573,35095,4096.230555,4635.686645,2,2,8.11221E-06,965767.9299,0.000510986,-382,2.84941E-05,0.000244127,0.000215718,469.9652262
113190,10000,6,6,4.5,26305.14,3,0.06,27093,26,201.44,1828.392016,675,6,6,4.5,900,2118,70285.6236,3156.772837,1600.154177,2,2,8.8347E-06,387147.1283,0.000546929,-253.392016,1.42277E-05,0.000316779,0.00062494,465.96
141277.9203,10000,6,6,4.5,26305.14,6.480260354,0.06,19819,34.55530483,201.44,1532.435402,675,6,6,4.5,900,2207.080908,35527,3030.273535,2706.478362,2,2,7.07825E-06,991909.5471,0.000652556,42.56459818,2.81476E-05,0.000330003,0.000369484,595.9118452
69802.52385,10000,6,6,4.5,26305.14,8.652966321,0.06,26590,25,201.44,1355.769533,675,6,6,4.5,900,905,29269.9126,3992.208297,4952.649068,2,2,1.43261E-05,1090686.147,0.000737588,219.2304672,3.41648E-05,0.000250488,0.000201912,217.2
103952.2723,10000,6,6,4.5,26305.14,3.289083026,0.06,23950,25,201.44,1172,675,6,6,4.5,900,1343.863864,45501.21727,1327.100211,2587,2,2,9.6198E-06,414581.2153,0.000853242,403,2.19774E-05,0.000753523,0.000386548,389.7205205
144421.6806,10000,6,6,4.5,26305.14,7.115273759,0.06,27203,39,201.44,1555.296469,675,6,6,4.5,900,2244.725413,85455.94396,2388,3524,2,2,6.92417E-06,1171119.351,0.000642964,19.70353099,1.17019E-05,0.00041876,0.000283768,404.0505743
72862.12042,10000,6,6,4.5,26305.14,3.625620372,0.06,17622,32.62411698,201.44,2066.311297,675,6,6,4.5,900,1347.932152,34520.85912,3343,3702.421113,2,2,1.37246E-05,536137.7242,0.000483954,-491.3112965,2.8968E-05,0.000299133,0.000270094,296.5450735
69609,10000,6,6,4.5,26305.14,3.084973335,0.06,25268,32.29720265,201.44,1466.480237,675,6,6,4.5,900,1000.405497,57875.74457,2167.448568,1686,2,2,1.4366E-05,453441.3674,0.000681905,108.5197631,1.72784E-05,0.000461372,0.00059312,160.0648796
84376,10000,6,6,4.5,26305.14,6.442212404,0.06,22122,27.78820032,201.44,1260.287441,675,6,6,4.5,900,2061.011675,84517.56568,2660.243074,3163,2,2,1.18517E-05,865211.077,0.00079347,314.712559,1.18319E-05,0.000375905,0.000316156,391.5922183
90874.18872,10000,6,6,4.5,26305.14,5.687231331,0.06,30198,20.10729693,201.44,2220.102117,675,6,6,4.5,900,1892.377636,30669.53471,4124,2949.772122,2,2,1.10042E-05,629048.1466,0.00045043,-645.1021167,3.26056E-05,0.000242483,0.000339009,510.9419617
139138.5423,10000,6,6,4.5,26305.14,6.094301803,0.06,34389,22.6710251,201.44,1278,675,6,6,4.5,900,929.0656233,95055,700.1247918,1610.544737,2,2,7.18708E-06,724398.3141,0.000782473,297,1.05202E-05,0.001428317,0.000620908,278.719687
